classroom,group,actor,Start,End,Modality,qualitative_content,Rules,Intercomprehension checks_VIC collective,Intercomprehension checks_VIC individuelle,multimodal relevance_correct (hors pertinence linguistique),multimodal relevance_correct and complete,multimodal relevance_correct and incomplete,multimodal relevance_incorrect,phatic gazes_Player 1,phatic gazes_Player 2,phatic gazes_Player 3,phatic gazes_Player 4,verbal relevance_correct and complete,verbal relevance_correct and incomplete,verbal relevance_incorrect,
5,4,Instructeur,151.526,151.99,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,4,Instructeur,151.526,151.99,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,4,Instructeur,151.526,151.99,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,4,Instructeur,151.526,152.246,verbal,ben on a perdu,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,4,Instructeur,151.876,152.938,gaze,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,
5,4,Instructeur,152.0,152.913,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,4,Instructeur,152.0,152.913,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,4,Instructeur,152.0,152.913,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,4,Instructeur,152.261,153.251,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,4,Joueur 2,152.707,154.377,verbal,ok aller là on joue j'ai compris,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,4,Instructeur,152.938,153.461,gaze,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,
5,4,Instructeur,153.771,154.381,verbal,vous avez compris ?,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,4,Instructeur,153.771,154.381,verbal,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,
5,4,Instructeur,154.121,155.021,gaze,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,
5,4,Joueur 1,154.483,154.931,verbal,ouais,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,4,Joueur 3,154.957,156.0,verbal,ouais aller vas-y,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,4,Joueur 2,155.499,156.978,verbal,et du coup ça sert à quoi les chiffres ?,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,4,Instructeur,156.871,157.281,verbal,et heu,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,4,Joueur 2,157.029,158.336,verbal,ça sert juste à savoir,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,4,Instructeur,157.885,158.235,gaze,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,
5,4,Instructeur,158.311,160.761,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,4,Instructeur,158.311,160.761,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,4,Instructeur,158.311,160.761,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,4,Instructeur,158.311,160.78,verbal,à:: faire à faire heu:: le feu d'artifice,3 - Pour gagner il faut faire un feu d’artifice,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,4,Instructeur,158.311,160.78,verbal,0,3 - Pour gagner il faut faire un feu d’artifice,0,0,0,0,0,0,0,0,0,0,0,1,0,
5,4,Instructeur,158.311,160.78,gesture,0,3 - Pour gagner il faut faire un feu d’artifice,0,0,0,0,1,0,0,0,0,0,0,0,0,
5,4,Instructeur,158.311,160.78,verbal,0,3 - Pour gagner il faut faire un feu d’artifice,0,0,0,0,0,0,0,0,0,0,0,1,0,
5,4,Instructeur,158.311,160.78,gesture,0,3 - Pour gagner il faut faire un feu d’artifice,0,0,0,0,1,0,0,0,0,0,0,0,0,
5,4,Instructeur,158.311,160.78,verbal,0,3 - Pour gagner il faut faire un feu d’artifice,0,0,0,0,0,0,0,0,0,0,0,1,0,
5,4,Instructeur,160.115,160.632,gaze,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,
5,4,Joueur 2,160.325,161.739,verbal,ah faut qu'(il) y ait un deux trois quatre cinq,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,4,Instructeur,161.559,162.092,gaze,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,
5,4,Instructeur,161.62,162.06,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,4,Instructeur,161.62,162.06,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,4,Instructeur,161.62,162.06,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,4,Instructeur,161.75,162.09,verbal,voilà,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,4,Instructeur,161.75,162.09,verbal,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,4,Joueur 2,162.037,162.565,verbal,ok,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,4,Joueur 3,162.769,164.284,verbal,ok {expire},,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,4,Instructeur,163.095,165.455,verbal,et heu c'est c(el)ui qu(i) a les habits l(es) plus colorés qui commence,9 - Le joueur qui commence est celui qui a les habits les plus colorés,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,4,Instructeur,163.095,165.455,verbal,0,9 - Le joueur qui commence est celui qui a les habits les plus colorés,0,0,0,0,0,0,0,0,0,0,1,0,0,
5,4,Instructeur,163.283,163.494,gaze,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,
5,4,Instructeur,163.34,165.01,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,4,Instructeur,163.34,165.01,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,4,Instructeur,163.34,165.01,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,4,Instructeur,163.494,164.044,gaze,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,
5,4,Instructeur,164.044,165.31,gaze,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,
5,4,Instructeur,165.31,165.996,gaze,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,
5,4,Instructeur,165.535,166.665,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,4,Joueur 1,165.77,166.438,verbal,les quoi ?,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,4,Instructeur,165.996,166.957,gaze,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,
5,6,Instructeur,82.26,82.79,verbal,alors,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,83.08,86.26,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,83.08,86.26,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,83.08,86.26,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,83.6,87.21,verbal,0,31 - Il y a des/trois jetons rouges,0,0,0,0,0,0,0,0,0,0,1,0,0,
5,6,Instructeur,83.6,87.21,gesture,0,31 - Il y a des/trois jetons rouges,0,0,0,1,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,83.6,87.21,verbal,0,31 - Il y a des/trois jetons rouges,0,0,0,0,0,0,0,0,0,0,1,0,0,
5,6,Instructeur,83.605,84.59,verbal,y a:: des,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,85.09,85.602,verbal,pions,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,86.03,87.227,verbal,y a des pions rouges,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,87.236,88.826,verbal,0,26 - Il y a des/huit jetons bleus,0,0,0,0,0,0,0,0,0,0,1,0,0,
5,6,Instructeur,87.236,88.826,gesture,0,26 - Il y a des/huit jetons bleus,0,0,0,1,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,87.236,88.826,verbal,0,26 - Il y a des/huit jetons bleus,0,0,0,0,0,0,0,0,0,0,1,0,0,
5,6,Instructeur,87.245,88.315,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,87.245,88.315,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,87.245,88.315,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,87.8,88.81,verbal,et des pions bleus,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Joueur 3,88.974,89.537,verbal,hm hm,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,89.835,92.59,verbal,et là des cartes donc les cartes ça va être pou::r,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,89.835,92.01,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,89.835,92.01,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,89.835,92.01,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,89.842,95.842,verbal,0,3 - Pour gagner il faut faire un feu d’artifice,0,0,0,0,0,0,0,0,0,0,0,1,0,
5,6,Instructeur,89.842,95.842,gesture,0,3 - Pour gagner il faut faire un feu d’artifice,0,0,0,0,1,0,0,0,0,0,0,0,0,
5,6,Instructeur,89.842,95.842,verbal,0,3 - Pour gagner il faut faire un feu d’artifice,0,0,0,0,0,0,0,0,0,0,0,1,0,
5,6,Instructeur,92.077,93.337,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,92.077,93.337,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,92.077,93.337,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,92.95,95.84,verbal,faire des heu:: c'est pour faire des feux d'artifices,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,94.02,98.45,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,94.02,98.45,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,94.02,98.45,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Joueur 3,97.552,98.633,verbal,ça va m(e) plaire,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,98.65,102.84,verbal,donc ça va faire un deux trois quat(re) cinq ça va jusqu'à cinq,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,98.65,109.26,verbal,0,6 - Le feu d’artifice doit être complet (5 cartes d’une même couleur),0,0,0,0,0,0,0,0,0,0,1,0,0,
5,6,Instructeur,98.65,109.26,gesture,0,6 - Le feu d’artifice doit être complet (5 cartes d’une même couleur),0,0,0,1,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,98.65,109.26,verbal,0,6 - Le feu d’artifice doit être complet (5 cartes d’une même couleur),0,0,0,0,0,0,0,0,0,0,1,0,0,
5,6,Instructeur,98.77,101.66,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,98.77,101.66,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,98.77,101.66,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,99.171,99.557,gaze,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,
5,6,Instructeur,100.364,101.507,gaze,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,
5,6,Joueur 2,101.662,102.189,verbal,oh,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Joueur 2,102.764,104.439,verbal,ouais ça va ê::tre compliqué quand-même,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,103.645,105.465,verbal,heu:: pendant c(e) temps,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Joueur 3,104.739,106.277,verbal,mais c'est les mêmes les jaunes et les rouges ?,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Joueur 2,105.532,108.42,verbal,sur un (xx) et (xxx) un,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,107.04,107.52,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,107.04,107.52,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,107.04,107.52,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,107.04,109.24,verbal,non justement il faut faire par couleur,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,107.04,109.24,verbal,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,108.275,109.805,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,108.275,109.805,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,108.275,109.805,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,109.265,110.955,verbal,0,7 - On commence toujours un feu d’artifice par la carte 1 puis la 2 puis 3 puis 4 puis 5,0,0,0,0,0,0,0,0,0,0,1,0,0,
5,6,Instructeur,109.265,110.955,gesture,0,7 - On commence toujours un feu d’artifice par la carte 1 puis la 2 puis 3 puis 4 puis 5,0,0,0,1,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,109.265,110.955,verbal,0,7 - On commence toujours un feu d’artifice par la carte 1 puis la 2 puis 3 puis 4 puis 5,0,0,0,0,0,0,0,0,0,0,1,0,0,
5,6,Instructeur,109.66,110.93,verbal,et i(l) faut poser dans l'ordre,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,109.81,110.4,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,109.81,110.4,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,109.81,110.4,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,111.415,113.12,verbal,en sachant que quand on va jouer,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,111.417,121.88,verbal,0,11 - Chaque joueur doit toujours avoir 5 cartes,0,0,0,0,0,0,0,0,0,0,0,1,0,
5,6,Instructeur,111.417,121.88,gesture,0,11 - Chaque joueur doit toujours avoir 5 cartes,0,0,0,0,1,0,0,0,0,0,0,0,0,
5,6,Instructeur,111.417,121.88,verbal,0,11 - Chaque joueur doit toujours avoir 5 cartes,0,0,0,0,0,0,0,0,0,0,0,1,0,
5,6,Instructeur,114.47,115.62,verbal,on va distribuer,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Joueur 3,116.631,117.206,verbal,hm hm,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,117.87,121.88,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,117.87,121.88,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,117.87,121.88,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,118.4,120.19,verbal,nous on va prendre les cartes,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,120.31,121.87,verbal,donc on en aura cinq chacun,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,121.88,125.16,verbal,0,14 - On ne regarde pas ses propres cartes,0,0,0,0,0,0,0,0,0,0,1,0,0,
5,6,Instructeur,121.88,125.16,gesture,0,14 - On ne regarde pas ses propres cartes,0,0,0,1,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,121.88,125.16,verbal,0,14 - On ne regarde pas ses propres cartes,0,0,0,0,0,0,0,0,0,0,1,0,0,
5,6,Joueur 3,122.083,122.727,verbal,hm hm,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,122.59,125.25,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,122.59,125.25,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,122.59,125.25,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,123.3,124.17,verbal,et on va les garder,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,123.321,123.677,gaze,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,
5,6,Instructeur,123.52,125.64,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,123.52,125.64,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,123.677,125.906,gaze,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,
5,6,Instructeur,124.45,125.16,verbal,retournées,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,125.16,128.8,verbal,0,15 - On montre ses cartes aux autres,0,0,0,0,0,0,0,0,0,0,1,0,0,
5,6,Instructeur,125.16,128.8,gesture,0,15 - On montre ses cartes aux autres,0,0,0,1,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,125.16,128.8,verbal,0,15 - On montre ses cartes aux autres,0,0,0,0,0,0,0,0,0,0,1,0,0,
5,6,Instructeur,125.64,128.8,verbal,les aut(res) pourront les voir les nôt(res) mais nous on pourra pas les voir,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,126.599,129.108,gaze,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,
5,6,Joueur 3,128.891,129.316,verbal,ok,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,130.56,131.73,verbal,heu:: alors,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Joueur 2,130.734,131.753,verbal,(xxxx),,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,133.677,133.996,gaze,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,
5,6,Instructeur,133.725,135.85,verbal,heum:: quand c'est à nous d(e) jouer,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,133.727,138.797,verbal,0,16 - Chaque joueur a trois choix d’actions,0,0,0,0,0,0,0,0,0,0,1,0,0,
5,6,Instructeur,133.727,138.797,gesture,0,16 - Chaque joueur a trois choix d’actions,0,0,0,1,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,133.727,138.797,verbal,0,16 - Chaque joueur a trois choix d’actions,0,0,0,0,0,0,0,0,0,0,1,0,0,
5,6,Instructeur,134.844,135.582,gaze,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,
5,6,Joueur 3,135.762,136.362,verbal,hm hm,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,136.47,138.77,verbal,s/ soit on a trois possibilités,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,137.16,138.227,gaze,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,
5,6,Instructeur,138.11,139.13,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,138.11,139.13,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,138.11,139.13,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,139.118,142.332,gaze,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,
5,6,Instructeur,139.15,141.01,verbal,soit on pose une carte,22 - Le joueur peut poser une carte pour commencer ou continuer un feu d’artifice,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,139.15,141.01,verbal,0,22 - Le joueur peut poser une carte pour commencer ou continuer un feu d’artifice,0,0,0,0,0,0,0,0,0,0,1,0,0,
5,6,Instructeur,139.15,141.01,gesture,0,22 - Le joueur peut poser une carte pour commencer ou continuer un feu d’artifice,0,0,0,1,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,139.15,141.01,verbal,0,22 - Le joueur peut poser une carte pour commencer ou continuer un feu d’artifice,0,0,0,0,0,0,0,0,0,0,1,0,0,
5,6,Instructeur,139.775,140.995,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,139.775,140.995,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,139.775,140.995,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,141.05,142.01,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Joueur 3,141.147,142.203,verbal,on pourra la voir ?,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,142.57,142.9,verbal,non,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,142.57,142.9,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,142.57,142.9,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,142.57,142.9,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,142.57,142.9,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,142.57,142.9,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,142.875,143.328,gaze,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,
5,6,Instructeur,143.61,150.68,verbal,on la verra seul(e)ment quand elle s(e)ra à terre donc on doit Toujours commencer par le un après le deux après le trois après le quatre après le cinq,7 - On commence toujours un feu d’artifice par la carte 1 puis la 2 puis 3 puis 4 puis 5,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,143.61,150.68,verbal,0,7 - On commence toujours un feu d’artifice par la carte 1 puis la 2 puis 3 puis 4 puis 5,0,0,0,0,0,0,0,0,0,0,1,0,0,
5,6,Instructeur,143.61,150.68,gesture,0,7 - On commence toujours un feu d’artifice par la carte 1 puis la 2 puis 3 puis 4 puis 5,0,0,0,1,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,143.61,150.68,verbal,0,7 - On commence toujours un feu d’artifice par la carte 1 puis la 2 puis 3 puis 4 puis 5,0,0,0,0,0,0,0,0,0,0,1,0,0,
5,6,Instructeur,143.63,145.34,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,143.63,145.34,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,143.63,145.34,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,145.161,145.428,gaze,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,
5,6,Instructeur,145.53,147.68,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,145.53,147.68,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,145.53,147.68,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,147.033,147.542,gaze,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,
5,6,Instructeur,147.7,150.24,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,147.7,150.24,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,147.7,150.24,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,148.323,150.461,gaze,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,
5,6,Joueur 3,149.411,151.43,verbal,et on fait comment pour savoir pour [construire / (xxx)] le un,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,150.956,151.804,gaze,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,
5,6,Instructeur,151.42,152.45,verbal,eh ben justement,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,151.42,152.45,verbal,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,152.992,156.062,verbal,0,16 - Chaque joueur a trois choix d’actions,0,0,0,0,0,0,0,0,0,0,1,0,0,
5,6,Instructeur,152.992,156.062,gesture,0,16 - Chaque joueur a trois choix d’actions,0,0,0,1,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,152.992,156.062,verbal,0,16 - Chaque joueur a trois choix d’actions,0,0,0,0,0,0,0,0,0,0,1,0,0,
5,6,Instructeur,152.995,154.8,verbal,après la deuxième possibilité,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,153.035,154.815,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,153.035,154.815,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,153.035,154.815,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,155.59,157.71,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,155.59,157.71,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,155.59,157.71,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,155.607,156.05,verbal,c'est,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,156.42,158.34,verbal,vous prenez un jeton vous l(e) mettez là-d(e)dans,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,156.44,165.22,verbal,0,28 - On met un jeton bleu dans la boîte quand on donne une information,0,0,0,0,0,0,0,0,0,0,0,1,0,
5,6,Instructeur,156.44,165.22,gesture,0,28 - On met un jeton bleu dans la boîte quand on donne une information,0,0,0,1,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,156.44,165.22,verbal,0,28 - On met un jeton bleu dans la boîte quand on donne une information,0,0,0,0,0,0,0,0,0,0,0,1,0,
5,6,Instructeur,157.637,158.303,gaze,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,
5,6,Joueur 3,158.646,159.218,verbal,hm hm,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,158.841,159.222,gaze,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,
5,6,Instructeur,159.17,160.77,verbal,et:: c'est pour dire,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,159.223,160.09,gaze,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,
5,6,Instructeur,160.09,160.785,gaze,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,
5,6,Instructeur,160.31,161.03,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,160.31,161.03,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,160.31,161.03,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,161.82,162.86,verbal,des informations,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,161.82,162.86,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,161.82,162.86,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,161.82,162.86,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,162.237,163.394,gaze,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,
5,6,Instructeur,162.898,164.423,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,162.898,164.423,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,162.898,164.423,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,163.15,165.2,verbal,à vos heu:: camarades,,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,6,Instructeur,163.394,163.789,gaze,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,
